subject,session,trial,item,phase,time,stimEnc,stimRetrieval,pairedWords,cue,expectedAnswer,stim_pair,response_time,rec_success,recall,wordlist_number
M1012,0,5,1,RECOGNITION,1742508917016.195,False,True,"['JET', 'PEARL']",['JET'],old,LA1_LA2,1120.064208984375,hit,old,999
M1012,0,5,2,RECOGNITION,1742508924138.6025,999,True,"['ELF', '']",['ELF'],new,LA1_LA2,1914.109375,correct_rejection,new,999
M1012,0,5,3,RECOGNITION,1742508931112.0012,False,True,"['MULE', 'EEL']",['MULE'],old,LA1_LA2,1663.09521484375,hit,old,999
M1012,0,5,4,RECOGNITION,1742508938211.4072,999,True,"['HOOK', '']",['HOOK'],new,LA1_LA2,1367.078369140625,correct_rejection,new,999
M1012,0,5,5,RECOGNITION,1742508945303.813,999,True,"['SLUSH', '']",['SLUSH'],new,LA1_LA2,3224.1845703125,correct_rejection,new,999
M1012,0,6,0,ENCODING,1742508964695.9219,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,6,1,ENCODING,1742508969675.2068,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,6,2,ENCODING,1742508974725.4958,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,6,0,CUEDRECALL,1742509004820.217,999,True,"['CASH', 'MUG']",['CASH'],['MUG'],LA1_LA2,5434.557823129252,intrusion,MOLE,155
M1012,0,6,1,CUEDRECALL,1742509013975.741,999,True,"['SQUARE', 'BEAST']",['SQUARE'],['BEAST'],LA1_LA2,8016.575963718822,verbalization,<>,-1
M1012,0,6,2,CUEDRECALL,1742509023068.261,999,True,"['MOLE', 'SOUP']",['MOLE'],['SOUP'],LA1_LA2,2476.7573696145123,correct,SOUP,240
M1012,0,6,0,RECOGNITION,1742509035126.9504,False,True,"['BEAST', 'SQUARE']",['BEAST'],old,LA1_LA2,1759.100830078125,hit,old,999
M1012,0,6,1,RECOGNITION,1742509042203.3552,False,True,"['SOUP', 'MOLE']",['SOUP'],old,LA1_LA2,1191.068359375,hit,old,999
M1012,0,6,2,RECOGNITION,1742509049222.7568,False,True,"['MUG', 'CASH']",['MUG'],old,LA1_LA2,2045.116943359375,false_alarm,new,999
M1012,0,6,3,RECOGNITION,1742509056345.1643,999,True,"['CAVE', '']",['CAVE'],new,LA1_LA2,874.049560546875,miss,old,999
M1012,0,6,4,RECOGNITION,1742509063411.5684,999,True,"['LIP', '']",['LIP'],new,LA1_LA2,1774.1015625,correct_rejection,new,999
M1012,0,6,5,RECOGNITION,1742509070509.9744,999,True,"['VINE', '']",['VINE'],new,LA1_LA2,1567.089599609375,correct_rejection,new,999
M1012,0,7,0,ENCODING,1742509089855.0808,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,7,1,ENCODING,1742509094903.3696,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,7,2,ENCODING,1742509100004.6611,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,7,0,CUEDRECALL,1742509127927.2585,999,False,"['FORT', 'DEER']",['FORT'],['DEER'],LA1_LA2,4399.546485260771,correct,DEER,71
M1012,0,7,1,CUEDRECALL,1742509137059.7808,999,False,"['LOFT', 'TROUT']",['LOFT'],['TROUT'],LA1_LA2,8008.27664399093,verbalization,<>,-1
M1012,0,7,2,CUEDRECALL,1742509146061.2954,999,False,"['LODGE', 'HOLE']",['LODGE'],['HOLE'],LA1_LA2,8017.074829931973,verbalization,<>,-1
M1012,0,7,0,RECOGNITION,1742509159087.041,999,False,"['STAKE', '']",['STAKE'],new,LA1_LA2,2438.13916015625,correct_rejection,new,999
M1012,0,7,1,RECOGNITION,1742509166235.4495,True,False,"['TROUT', 'LOFT']",['TROUT'],old,LA1_LA2,2916.1669921875,hit,old,999
M1012,0,7,2,RECOGNITION,1742509173226.8494,True,False,"['HOLE', 'LODGE']",['HOLE'],old,LA1_LA2,3175.181640625,hit,old,999
M1012,0,7,3,RECOGNITION,1742509180361.2576,True,False,"['DEER', 'FORT']",['DEER'],old,LA1_LA2,1574.090087890625,hit,old,999
M1012,0,7,4,RECOGNITION,1742509187385.6592,999,False,"['CARD', '']",['CARD'],new,LA1_LA2,1891.1083984375,correct_rejection,new,999
M1012,0,7,5,RECOGNITION,1742509194543.0686,999,False,"['MUD', '']",['MUD'],new,LA1_LA2,1984.113525390625,correct_rejection,new,999
M1012,0,8,0,ENCODING,1742509213515.1538,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,8,1,ENCODING,1742509218444.4355,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,8,2,ENCODING,1742509223534.7268,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,8,0,CUEDRECALL,1742509255093.532,999,False,"['POOL', 'SKATE']",['POOL'],['SKATE'],LA1_LA2,1219.1836734693877,correct,SKATE,222
M1012,0,8,1,CUEDRECALL,1742509264227.0544,999,False,"['ARCH', 'FOOD']",['ARCH'],['FOOD'],LA1_LA2,2631.609977324263,verbalization,<>,-1
M1012,0,8,1,CUEDRECALL,1742509264227.0544,999,False,"['ARCH', 'FOOD']",['ARCH'],['FOOD'],LA1_LA2,2706.4399092970525,correct,FOOD,92
M1012,0,8,2,CUEDRECALL,1742509273311.574,999,False,"['BUSH', 'LAMP']",['BUSH'],['LAMP'],LA1_LA2,1242.81179138322,correct,LAMP,138
M1012,0,8,0,RECOGNITION,1742509285343.262,999,False,"['MOUTH', '']",['MOUTH'],new,LA1_LA2,1883.10791015625,correct_rejection,new,999
M1012,0,8,1,RECOGNITION,1742509292401.6658,False,False,"['LAMP', 'BUSH']",['LAMP'],old,LA1_LA2,1564.08935546875,hit,old,999
M1012,0,8,2,RECOGNITION,1742509299466.0698,False,False,"['FOOD', 'ARCH']",['FOOD'],old,LA1_LA2,1102.06298828125,hit,old,999
M1012,0,8,3,RECOGNITION,1742509306568.476,False,False,"['SKATE', 'POOL']",['SKATE'],old,LA1_LA2,969.055419921875,hit,old,999
M1012,0,8,4,RECOGNITION,1742509313684.883,999,False,"['STREET', '']",['STREET'],new,LA1_LA2,1917.10986328125,correct_rejection,new,999
M1012,0,8,5,RECOGNITION,1742509320697.2842,999,False,"['SLUG', '']",['SLUG'],new,LA1_LA2,1679.09619140625,correct_rejection,new,999
M1012,0,9,0,ENCODING,1742509339687.3704,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,9,1,ENCODING,1742509344764.661,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,9,2,ENCODING,1742509349796.9487,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,9,0,CUEDRECALL,1742509382251.805,999,True,"['WING', 'LAND']",['WING'],['LAND'],LA1_LA2,3616.7573696145128,intrusion,LAMB,-1
M1012,0,9,0,CUEDRECALL,1742509382251.805,999,True,"['WING', 'LAND']",['WING'],['LAND'],LA1_LA2,4619.183673469387,intrusion,LAMP,138
M1012,0,9,1,CUEDRECALL,1742509391418.3293,999,True,"['CUP', 'VEST']",['CUP'],['VEST'],LA1_LA2,4506.893424036281,intrusion,TEA,-1
M1012,0,9,2,CUEDRECALL,1742509400452.846,999,True,"['PEA', 'GLASS']",['PEA'],['GLASS'],LA1_LA2,971.4512471655329,correct,GLASS,104
M1012,0,9,0,RECOGNITION,1742509413266.5789,999,True,"['BROOM', '']",['BROOM'],new,LA1_LA2,1126.064453125,correct_rejection,new,999
M1012,0,9,1,RECOGNITION,1742509420342.9834,False,True,"['VEST', 'CUP']",['VEST'],old,LA1_LA2,1807.103759765625,hit,old,999
M1012,0,9,2,RECOGNITION,1742509427468.391,999,True,"['SHIP', '']",['SHIP'],new,LA1_LA2,1024.05859375,correct_rejection,new,999
M1012,0,9,3,RECOGNITION,1742509434500.7935,999,True,"['FROG', '']",['FROG'],new,LA1_LA2,1592.0908203125,correct_rejection,new,999
M1012,0,9,4,RECOGNITION,1742509441568.1975,False,True,"['GLASS', 'PEA']",['GLASS'],old,LA1_LA2,5015.286865234375,false_alarm,new,999
M1012,0,9,5,RECOGNITION,1742509448725.607,False,True,"['LAND', 'WING']",['LAND'],old,LA1_LA2,980.05615234375,hit,old,999
M1012,0,10,0,ENCODING,1742509467576.6853,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,10,1,ENCODING,1742509472567.9707,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,10,2,ENCODING,1742509477569.2568,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,10,0,CUEDRECALL,1742509506550.9143,999,False,"['CHEST', 'PLATE']",['CHEST'],['PLATE'],LA1_LA2,1308.0725623582766,correct,PLATE,183
M1012,0,10,1,CUEDRECALL,1742509515575.4307,999,False,"['CHEEK', 'PURSE']",['CHEEK'],['PURSE'],LA1_LA2,8016.575963718822,verbalization,<>,-1
M1012,0,10,2,CUEDRECALL,1742509524706.953,999,False,"['TOAD', 'FLEET']",['TOAD'],['FLEET'],LA1_LA2,1354.8979591836735,correct,FLEET,90
M1012,0,10,0,RECOGNITION,1742509537375.6775,True,False,"['PURSE', 'CHEEK']",['PURSE'],old,LA1_LA2,3360.192138671875,hit,old,999
M1012,0,10,1,RECOGNITION,1742509544451.0823,True,False,"['FLEET', 'TOAD']",['FLEET'],old,LA1_LA2,1724.0986328125,hit,old,999
M1012,0,10,2,RECOGNITION,1742509551509.4858,999,False,"['HEART', '']",['HEART'],new,LA1_LA2,1417.081298828125,correct_rejection,new,999
M1012,0,10,3,RECOGNITION,1742509558617.8926,True,False,"['PLATE', 'CHEST']",['PLATE'],old,LA1_LA2,1265.072265625,hit,old,999
M1012,0,10,4,RECOGNITION,1742509565705.2979,999,False,"['TOOL', '']",['TOOL'],new,LA1_LA2,1386.079345703125,correct_rejection,new,999
M1012,0,10,5,RECOGNITION,1742509572815.7046,999,False,"['BLUSH', '']",['BLUSH'],new,LA1_LA2,2092.11962890625,correct_rejection,new,999
M1012,0,11,0,ENCODING,1742509592000.802,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,11,1,ENCODING,1742509596936.0842,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,11,2,ENCODING,1742509602017.3748,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,0,11,0,CUEDRECALL,1742509634159.2134,999,False,"['PET', 'TRAY']",['PET'],['TRAY'],LA1_LA2,2868.140589569161,verbalization,<>,-1
M1012,0,11,1,CUEDRECALL,1742509643202.7305,999,False,"['STEM', 'LUNCH']",['STEM'],['LUNCH'],LA1_LA2,1442.2448979591838,correct,LUNCH,147
M1012,0,11,2,CUEDRECALL,1742509652341.2532,999,False,"['GLOBE', 'TOAST']",['GLOBE'],['TOAST'],LA1_LA2,1296.734693877551,correct,TOAST,280
M1012,0,11,0,RECOGNITION,1742509665725.0188,999,False,"['QUAIL', '']",['QUAIL'],new,LA1_LA2,1888.10791015625,correct_rejection,new,999
M1012,0,11,1,RECOGNITION,1742509672784.4224,False,False,"['TRAY', 'PET']",['TRAY'],old,LA1_LA2,2990.171142578125,hit,old,999
M1012,0,11,2,RECOGNITION,1742509679916.8303,999,False,"['HOOD', '']",['HOOD'],new,LA1_LA2,2625.150146484375,correct_rejection,new,999
M1012,0,11,3,RECOGNITION,1742509686975.2341,999,False,"['SPARK', '']",['SPARK'],new,LA1_LA2,1516.086669921875,correct_rejection,new,999
M1012,0,11,4,RECOGNITION,1742509694015.6367,False,False,"['LUNCH', 'STEM']",['LUNCH'],old,LA1_LA2,2092.11962890625,false_alarm,new,999
M1012,0,11,5,RECOGNITION,1742509701084.041,False,False,"['TOAST', 'GLOBE']",['TOAST'],old,LA1_LA2,1490.08544921875,hit,old,999
M1012,1,0,0,ENCODING,1742582412809.1729,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,0,1,ENCODING,1742582417874.4626,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,0,2,ENCODING,1742582422884.7493,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,0,0,CUEDRECALL,1742582453083.4763,999,False,"['MEAT', 'GREASE']",['MEAT'],['GREASE'],LA1_LA2,1579.2290249433108,correct,GREASE,110
M1012,1,0,1,CUEDRECALL,1742582462115.9932,999,False,"['RICE', 'THRONE']",['RICE'],['THRONE'],LA1_LA2,3142.0408163265306,correct,THRONE,275
M1012,1,0,2,CUEDRECALL,1742582471216.5137,999,False,"['HOSE', 'STORM']",['HOSE'],['STORM'],LA1_LA2,8016.71201814059,verbalization,<>,-1
M1012,1,0,0,RECOGNITION,1742582484091.25,True,False,"['THRONE', 'RICE']",['THRONE'],old,LA1_LA2,1226.070068359375,hit,old,999
M1012,1,0,1,RECOGNITION,1742582491107.6511,999,False,"['STICK', '']",['STICK'],new,LA1_LA2,3616.20703125,correct_rejection,new,999
M1012,1,0,2,RECOGNITION,1742582498249.0598,True,False,"['STORM', 'HOSE']",['STORM'],old,LA1_LA2,2218.126953125,false_alarm,new,999
M1012,1,0,3,RECOGNITION,1742582505291.4626,999,False,"['MAT', '']",['MAT'],new,LA1_LA2,1857.106201171875,correct_rejection,new,999
M1012,1,0,4,RECOGNITION,1742582512326.865,999,False,"['RAFT', '']",['RAFT'],new,LA1_LA2,1322.07568359375,correct_rejection,new,999
M1012,1,0,5,RECOGNITION,1742582519457.2727,True,False,"['GREASE', 'MEAT']",['GREASE'],old,LA1_LA2,1491.08544921875,hit,old,999
M1012,1,1,0,ENCODING,1742582538455.3594,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,1,1,ENCODING,1742582543446.6448,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,1,2,ENCODING,1742582548424.9297,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,1,0,CUEDRECALL,1742582576190.5178,999,False,"['TWIG', 'ROCK']",['TWIG'],['ROCK'],LA1_LA2,2724.988662131519,correct,ROCK,199
M1012,1,1,1,CUEDRECALL,1742582585301.0388,999,False,"['SPACE', 'TRASH']",['SPACE'],['TRASH'],LA1_LA2,4258.0952380952385,intrusion,TWIG,291
M1012,1,1,2,CUEDRECALL,1742582594375.5579,999,False,"['HORN', 'CHIN']",['HORN'],['CHIN'],LA1_LA2,2318.9569160997735,intrusion,SPACE,241
M1012,1,1,0,RECOGNITION,1742582606792.268,False,False,"['ROCK', 'TWIG']",['ROCK'],old,LA1_LA2,1357.07763671875,hit,old,999
M1012,1,1,1,RECOGNITION,1742582613915.6755,999,False,"['BOOK', '']",['BOOK'],new,LA1_LA2,1141.065185546875,correct_rejection,new,999
M1012,1,1,2,RECOGNITION,1742582620908.0757,False,False,"['CHIN', 'HORN']",['CHIN'],old,LA1_LA2,3698.21142578125,hit,old,999
M1012,1,1,3,RECOGNITION,1742582628015.482,999,False,"['TAIL', '']",['TAIL'],new,LA1_LA2,1482.084716796875,correct_rejection,new,999
M1012,1,1,4,RECOGNITION,1742582635073.8857,999,False,"['BAT', '']",['BAT'],new,LA1_LA2,2239.1279296875,correct_rejection,new,999
M1012,1,1,5,RECOGNITION,1742582642225.295,False,False,"['TRASH', 'SPACE']",['TRASH'],old,LA1_LA2,1882.107421875,hit,old,999
M1012,1,2,0,ENCODING,1742582661182.379,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,2,1,ENCODING,1742582666224.6672,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,2,2,ENCODING,1742582671281.957,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,2,0,CUEDRECALL,1742582701598.6907,999,True,"['ZOO', 'WAND']",['ZOO'],['WAND'],LA1_LA2,8016.71201814059,verbalization,<>,-1
M1012,1,2,1,CUEDRECALL,1742582710740.2136,999,True,"['JUDGE', 'HAT']",['JUDGE'],['HAT'],LA1_LA2,8016.326530612245,verbalization,<>,-1
M1012,1,2,2,CUEDRECALL,1742582719845.7344,999,True,"['CLAM', 'BRANCH']",['CLAM'],['BRANCH'],LA1_LA2,1822.6984126984128,correct,BRANCH,29
M1012,1,2,0,RECOGNITION,1742582732836.4775,False,True,"['WAND', 'ZOO']",['WAND'],old,LA1_LA2,4070.232666015625,hit,old,999
M1012,1,2,1,RECOGNITION,1742582739920.8828,999,True,"['ICE', '']",['ICE'],new,LA1_LA2,1277.07275390625,correct_rejection,new,999
M1012,1,2,2,RECOGNITION,1742582746992.287,False,True,"['BRANCH', 'CLAM']",['BRANCH'],old,LA1_LA2,1578.090087890625,hit,old,999
M1012,1,2,3,RECOGNITION,1742582754089.693,999,True,"['ROOT', '']",['ROOT'],new,LA1_LA2,1346.076904296875,correct_rejection,new,999
M1012,1,2,4,RECOGNITION,1742582761107.0942,999,True,"['WAVE', '']",['WAVE'],new,LA1_LA2,3182.18212890625,correct_rejection,new,999
M1012,1,2,5,RECOGNITION,1742582768181.499,False,True,"['HAT', 'JUDGE']",['HAT'],old,LA1_LA2,1638.09375,hit,old,999
M1012,1,3,0,ENCODING,1742582787114.582,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,3,1,ENCODING,1742582792157.8704,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,3,2,ENCODING,1742582797139.155,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,3,0,CUEDRECALL,1742582826375.8276,999,True,"['HOUSE', 'SPOOL']",['HOUSE'],['SPOOL'],LA1_LA2,1446.9614512471655,correct,SPOOL,246
M1012,1,3,1,CUEDRECALL,1742582835495.349,999,True,"['ARK', 'DOG']",['ARK'],['DOG'],LA1_LA2,1244.1043083900227,correct,DOG,75
M1012,1,3,2,CUEDRECALL,1742582844540.8665,999,True,"['STAR', 'RIB']",['STAR'],['RIB'],LA1_LA2,8016.462585034013,verbalization,<>,-1
M1012,1,3,0,RECOGNITION,1742582857856.628,999,True,"['PASTE', '']",['PASTE'],new,LA1_LA2,2054.11767578125,correct_rejection,new,999
M1012,1,3,1,RECOGNITION,1742582864931.033,False,True,"['RIB', 'STAR']",['RIB'],old,LA1_LA2,2192.125244140625,hit,old,999
M1012,1,3,2,RECOGNITION,1742582872064.4407,999,True,"['YACHT', '']",['YACHT'],new,LA1_LA2,1799.102783203125,correct_rejection,new,999
M1012,1,3,3,RECOGNITION,1742582879114.844,999,True,"['YOLK', '']",['YOLK'],new,LA1_LA2,1846.105712890625,correct_rejection,new,999
M1012,1,3,4,RECOGNITION,1742582886208.2498,False,True,"['SPOOL', 'HOUSE']",['SPOOL'],old,LA1_LA2,1314.074951171875,hit,old,999
M1012,1,3,5,RECOGNITION,1742582893189.6492,False,True,"['DOG', 'ARK']",['DOG'],old,LA1_LA2,1346.076904296875,hit,old,999
M1012,1,4,0,ENCODING,1742582913581.8154,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,4,1,ENCODING,1742582918536.0986,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,4,2,ENCODING,1742582923602.3887,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,4,0,CUEDRECALL,1742582968513.9575,999,False,"['STAIR', 'BANK']",['STAIR'],['BANK'],LA1_LA2,2964.263038548753,correct,BANK,8
M1012,1,4,1,CUEDRECALL,1742582977561.4749,999,False,"['MASK', 'BREAD']",['MASK'],['BREAD'],LA1_LA2,2855.895691609978,verbalization,<>,-1
M1012,1,4,1,CUEDRECALL,1742582977561.4749,999,False,"['MASK', 'BREAD']",['MASK'],['BREAD'],LA1_LA2,3855.895691609978,verbalization,<>,-1
M1012,1,4,2,CUEDRECALL,1742582986672.996,999,False,"['GOAL', 'SEED']",['GOAL'],['SEED'],LA1_LA2,8016.71201814059,verbalization,<>,-1
M1012,1,4,0,RECOGNITION,1742582999485.7288,999,False,"['RAIL', '']",['RAIL'],new,LA1_LA2,3018.172607421875,correct_rejection,new,999
M1012,1,4,1,RECOGNITION,1742583006495.13,False,False,"['BANK', 'STAIR']",['BANK'],old,LA1_LA2,1676.095703125,hit,old,999
M1012,1,4,2,RECOGNITION,1742583013640.5386,999,False,"['WRIST', '']",['WRIST'],new,LA1_LA2,3958.226318359375,correct_rejection,new,999
M1012,1,4,3,RECOGNITION,1742583020680.9412,999,False,"['HEDGE', '']",['HEDGE'],new,LA1_LA2,1216.069580078125,miss,old,999
M1012,1,4,4,RECOGNITION,1742583027764.3464,False,False,"['SEED', 'GOAL']",['SEED'],old,LA1_LA2,1857.10595703125,hit,old,999
M1012,1,4,5,RECOGNITION,1742583034829.7502,False,False,"['BREAD', 'MASK']",['BREAD'],old,LA1_LA2,1413.0810546875,hit,old,999
M1012,1,5,0,ENCODING,1742583053639.8264,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,5,1,ENCODING,1742583058638.1123,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,5,2,ENCODING,1742583063674.4004,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,5,0,CUEDRECALL,1742583093747.1204,999,False,"['LACE', 'WEED']",['LACE'],['WEED'],LA1_LA2,1107.3015873015872,correct,WEED,300
M1012,1,5,1,CUEDRECALL,1742583102887.643,999,False,"['THREAD', 'BAG']",['THREAD'],['BAG'],LA1_LA2,1259.5238095238094,correct,BAG,6
M1012,1,5,2,CUEDRECALL,1742583111926.1602,999,False,"['PIN', 'CAT']",['PIN'],['CAT'],LA1_LA2,8008.027210884354,verbalization,<>,-1
M1012,1,5,0,RECOGNITION,1742583124656.8884,999,False,"['CLIFF', '']",['CLIFF'],new,LA1_LA2,1469.083984375,correct_rejection,new,999
M1012,1,5,1,RECOGNITION,1742583131705.2915,True,False,"['WEED', 'LACE']",['WEED'],old,LA1_LA2,1087.06201171875,hit,old,999
M1012,1,5,2,RECOGNITION,1742583138838.6992,999,False,"['BATH', '']",['BATH'],new,LA1_LA2,2041.116943359375,correct_rejection,new,999
M1012,1,5,3,RECOGNITION,1742583145859.1008,999,False,"['SNAIL', '']",['SNAIL'],new,LA1_LA2,1754.100341796875,correct_rejection,new,999
M1012,1,5,4,RECOGNITION,1742583152965.5076,True,False,"['CAT', 'PIN']",['CAT'],old,LA1_LA2,1189.06787109375,hit,old,999
M1012,1,5,5,RECOGNITION,1742583159988.9092,True,False,"['BAG', 'THREAD']",['BAG'],old,LA1_LA2,4854.277587890625,hit,old,999
M1012,1,6,0,ENCODING,1742583178808.9856,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,6,1,ENCODING,1742583183838.2732,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,6,2,ENCODING,1742583188829.5588,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,6,0,CUEDRECALL,1742583220304.359,999,False,"['MAIL', 'CLAY']",['MAIL'],['CLAY'],LA1_LA2,1532.1315192743766,correct,CLAY,54
M1012,1,6,1,CUEDRECALL,1742583229432.881,999,False,"['BOY', 'SHIELD']",['BOY'],['SHIELD'],LA1_LA2,2288.1632653061224,correct,SHIELD,217
M1012,1,6,2,CUEDRECALL,1742583238483.399,999,False,"['PRINCE', 'TRENCH']",['PRINCE'],['TRENCH'],LA1_LA2,3840.408163265306,verbalization,<>,-1
M1012,1,6,2,CUEDRECALL,1742583238483.399,999,False,"['PRINCE', 'TRENCH']",['PRINCE'],['TRENCH'],LA1_LA2,4840.408163265306,verbalization,<>,-1
M1012,1,6,0,RECOGNITION,1742583251163.124,False,False,"['CLAY', 'MAIL']",['CLAY'],old,LA1_LA2,0.0,false_alarm,new,999
M1012,1,6,1,RECOGNITION,1742583258221.5276,999,False,"['POLE', '']",['POLE'],new,LA1_LA2,2576.1474609375,correct_rejection,new,999
M1012,1,6,2,RECOGNITION,1742583265372.9368,False,False,"['SHIELD', 'BOY']",['SHIELD'],old,LA1_LA2,1452.0830078125,hit,old,999
M1012,1,6,3,RECOGNITION,1742583272373.3372,999,False,"['DOCK', '']",['DOCK'],new,LA1_LA2,1502.0859375,miss,old,999
M1012,1,6,4,RECOGNITION,1742583279422.7405,999,False,"['SUIT', '']",['SUIT'],new,LA1_LA2,3839.219482421875,miss,old,999
M1012,1,6,5,RECOGNITION,1742583286522.1465,False,False,"['TRENCH', 'PRINCE']",['TRENCH'],old,LA1_LA2,3182.181884765625,hit,old,999
M1012,1,7,0,ENCODING,1742583305281.2195,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,7,1,ENCODING,1742583310262.5044,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,7,2,ENCODING,1742583315352.7954,False,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,7,0,CUEDRECALL,1742583347242.6196,999,True,"['KITE', 'MOON']",['KITE'],['MOON'],LA1_LA2,4515.850340136055,verbalization,<>,-1
M1012,1,7,0,CUEDRECALL,1742583347242.6196,999,True,"['KITE', 'MOON']",['KITE'],['MOON'],LA1_LA2,3515.8503401360545,verbalization,<>,-1
M1012,1,7,0,CUEDRECALL,1742583347242.6196,999,True,"['KITE', 'MOON']",['KITE'],['MOON'],LA1_LA2,2515.8503401360545,verbalization,<>,-1
M1012,1,7,1,CUEDRECALL,1742583356354.1406,999,True,"['SALT', 'RAKE']",['SALT'],['RAKE'],LA1_LA2,2419.8639455782313,correct,RAKE,194
M1012,1,7,2,CUEDRECALL,1742583365422.6592,999,True,"['HOOF', 'CANE']",['HOOF'],['CANE'],LA1_LA2,2808.4807256235827,verbalization,<>,-1
M1012,1,7,0,RECOGNITION,1742583377912.3735,False,True,"['RAKE', 'SALT']",['RAKE'],old,LA1_LA2,3041.174072265625,hit,old,999
M1012,1,7,1,RECOGNITION,1742583384970.7776,999,True,"['NAIL', '']",['NAIL'],new,LA1_LA2,1754.10009765625,miss,old,999
M1012,1,7,2,RECOGNITION,1742583392109.1858,False,True,"['CANE', 'HOOF']",['CANE'],old,LA1_LA2,1324.07568359375,hit,old,999
M1012,1,7,3,RECOGNITION,1742583399149.5884,999,True,"['EGG', '']",['EGG'],new,LA1_LA2,3075.17578125,correct_rejection,new,999
M1012,1,7,4,RECOGNITION,1742583406274.996,999,True,"['TANK', '']",['TANK'],new,LA1_LA2,3088.17626953125,correct_rejection,new,999
M1012,1,7,5,RECOGNITION,1742583413270.396,False,True,"['MOON', 'KITE']",['MOON'],old,LA1_LA2,1308.07470703125,hit,old,999
M1012,1,8,0,ENCODING,1742583430970.4084,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,8,1,ENCODING,1742583435991.6956,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,8,2,ENCODING,1742583441032.9841,True,999,999,999,999,LA1_LA2,999,999,999,999
M1012,1,8,0,CUEDRECALL,1742583471311.7158,999,False,"['FRUIT', 'WASP']",['FRUIT'],['WASP'],LA1_LA2,1565.7823129251701,correct,WASP,297
M1012,1,8,1,CUEDRECALL,1742583480433.2375,999,False,"['QUEEN', 'TILE']",['QUEEN'],['TILE'],LA1_LA2,2132.8798185941046,correct,TILE,278
M1012,1,8,2,CUEDRECALL,1742583489482.7551,999,False,"['THIEF', 'MARSH']",['THIEF'],['MARSH'],LA1_LA2,1332.9705215419501,correct,MARSH,150
M1012,1,8,0,RECOGNITION,1742583501784.459,True,False,"['MARSH', 'THIEF']",['MARSH'],old,LA1_LA2,735.041748046875,hit,old,999
M1012,1,8,1,RECOGNITION,1742583508907.866,999,False,"['DUST', '']",['DUST'],new,LA1_LA2,1223.06982421875,correct_rejection,new,999
M1012,1,8,2,RECOGNITION,1742583515995.2717,True,False,"['WASP', 'FRUIT']",['WASP'],old,LA1_LA2,1367.077880859375,hit,old,999
M1012,1,8,3,RECOGNITION,1742583522978.6711,999,False,"['SWAMP', '']",['SWAMP'],new,LA1_LA2,2267.12939453125,miss,old,999
M1012,1,8,4,RECOGNITION,1742583530087.0776,999,False,"['SCARF', '']",['SCARF'],new,LA1_LA2,2235.127685546875,correct_rejection,new,999
